region;route;county
PA;PA348;Wayne
PA;PA370;Wayne
PA;PA371;Wayne
PA;PA423;Wayne
PA;PA435;Wayne
PA;PA447;Wayne
PA;PA507;Wayne
PA;PA590;Wayne
PA;PA652;Wayne
PA;PA670;Wayne
PA;PA690;Wayne
PA;I-70;Westmoreland
PA;I-76;Westmoreland
PA;US22;Westmoreland
PA;US30;Westmoreland
PA;US119;Westmoreland
PA;PA31;Westmoreland
PA;PA51;Westmoreland
PA;PA56;Westmoreland
PA;PA66;Westmoreland
PA;PA130;Westmoreland
PA;PA136;Westmoreland
PA;PA156;Westmoreland
PA;PA201;Westmoreland
PA;PA217;Westmoreland
PA;PA259;Westmoreland
PA;PA271;Westmoreland
PA;PA286;Westmoreland
PA;PA356;Westmoreland
PA;PA366;Westmoreland
PA;PA380;Westmoreland
PA;PA381;Westmoreland
PA;PA711;Westmoreland
PA;PA780;Westmoreland
PA;PA819;Westmoreland
PA;PA906;Westmoreland
PA;PA981;Westmoreland
PA;PA982;Westmoreland
PA;PA993;Westmoreland
PA;US6;Wyoming
PA;US11;Wyoming
PA;PA29;Wyoming
PA;PA87;Wyoming
PA;PA92;Wyoming
PA;PA107;Wyoming
PA;PA187;Wyoming
PA;PA267;Wyoming
PA;PA292;Wyoming
PA;PA307;Wyoming
PA;PA309;Wyoming
PA;PA367;Wyoming
PA;PA415;Wyoming
PA;I-76;York
PA;I-83;York
PA;US15;York
PA;US30;York
PA;PA24;York
PA;PA74;York
PA;PA94;York
PA;PA114;York
PA;PA116;York
PA;PA124;York
PA;PA177;York
PA;PA181;York
PA;PA182;York
PA;PA194;York
PA;PA214;York
PA;PA216;York
PA;PA234;York
PA;PA238;York
PA;PA262;York
PA;PA297;York
PA;PA372;York
PA;PA382;York
PA;PA392;York
PA;PA425;York
PA;PA462;York
PA;PA516;York
PA;PA616;York
PA;PA624;York
PA;PA851;York
PA;PA921;York
