region;route;county
SK;SK155;Northern Saskatchewan
SK;SK165;Northern Saskatchewan
SK;SK167;Northern Saskatchewan
SK;SK903;Northern Saskatchewan
SK;SK904;Northern Saskatchewan
SK;SK905;Northern Saskatchewan
SK;SK908;Northern Saskatchewan
SK;SK909;Northern Saskatchewan
SK;SK910;Northern Saskatchewan
SK;SK911;Northern Saskatchewan
SK;SK912;Northern Saskatchewan
SK;SK913;Northern Saskatchewan
SK;SK914;Northern Saskatchewan
SK;SK915;Northern Saskatchewan
SK;SK916;Northern Saskatchewan
SK;SK918;Northern Saskatchewan
SK;SK920;Northern Saskatchewan
SK;SK921;Northern Saskatchewan
SK;SK922;Northern Saskatchewan
SK;SK924;Northern Saskatchewan
SK;SK925;Northern Saskatchewan
SK;SK926;Northern Saskatchewan
SK;SK929;Northern Saskatchewan
SK;SK931;Northern Saskatchewan
SK;SK932;Northern Saskatchewan
SK;SK933;Northern Saskatchewan
SK;SK935;Northern Saskatchewan
SK;SK936;Northern Saskatchewan
SK;SK955;Northern Saskatchewan
SK;SK956;Northern Saskatchewan
SK;SK964;Northern Saskatchewan
SK;SK965;Northern Saskatchewan
SK;SK966;Northern Saskatchewan
SK;SK969;Northern Saskatchewan
SK;SK970;Northern Saskatchewan
SK;SK6;Norton
SK;SK13;Norton
SK;SK21;Oakdale
SK;SK31;Oakdale
SK;SK307;Oakdale
SK;SK658;Oakdale
SK;SK2;Old Post
SK;SK18;Old Post
SK;SK358;Old Post
SK;SK705;Old Post
SK;TCHSK;Orkney
SK;SK9;Orkney
SK;SK10;Orkney
SK;SK16;Orkney
SK;SK47;Orkney
SK;SK52;Orkney
SK;SK309;Orkney
SK;SK726;Orkney
SK;SK2;Paddockwood
SK;SK55;Paddockwood
SK;SK120;Paddockwood
SK;SK263;Paddockwood
SK;SK265;Paddockwood
SK;SK791;Paddockwood
SK;SK913;Paddockwood
SK;SK926;Paddockwood
SK;SK3;Parkdale
SK;SK4;Parkdale
SK;SK674;Parkdale
SK;SK697;Parkdale
SK;SK794;Parkdale
SK;TCHSK;Paynton
SK;SK16;Paynton
SK;SK674;Paynton
SK;TCHSK;Pense
SK;SK1;Pense
SK;SK39;Pense
SK;SK339;Pense
SK;SK641;Pense
SK;SK642;Pense
SK;SK730;Pense
SK;SK14;Perdue
SK;SK376;Perdue
SK;SK655;Perdue
SK;TCHSK;Piapot
SK;SK1;Piapot
SK;SK614;Piapot
SK;SK724;Piapot
SK;SK13;Pinto Creek
SK;SK19;Pinto Creek
SK;SK611;Pinto Creek
SK;SK37;Pittville
SK;SK332;Pittville
SK;SK663;Pittville
SK;SK7;Pleasant Valley
SK;SK656;Pleasant Valley
SK;SK6;Pleasantdale
SK;SK349;Pleasantdale
SK;SK640;Pleasantdale
SK;SK777;Pleasantdale
SK;SK35;Ponass Lake
SK;SK49;Ponass Lake
SK;SK640;Ponass Lake
SK;SK756;Ponass Lake
SK;SK2;Poplar Valley
SK;SK18;Poplar Valley
SK;SK36;Poplar Valley
SK;SK3;Porcupine
SK;SK23;Porcupine
SK;SK38;Porcupine
SK;SK677;Porcupine
SK;SK678;Porcupine
SK;SK983;Porcupine
SK;SK984;Porcupine
SK;TCHSK;Prairie Rose
SK;SK6;Prairie Rose
SK;SK16;Prairie Rose
SK;SK667;Prairie Rose
SK;SK761;Prairie Rose
SK;SK51;Prairiedale
SK;SK307;Prairiedale
SK;SK675;Prairiedale
SK;SK772;Prairiedale
SK;SK9;Preeceville
SK;SK49;Preeceville
SK;SK753;Preeceville
SK;SK755;Preeceville
SK;SK2;Prince Albert
SK;SK3;Prince Albert
SK;SK11;Prince Albert
SK;SK302;Prince Albert
SK;SK240;Prince Albert National Park
SK;SK263;Prince Albert National Park
SK;SK264;Prince Albert National Park
SK;SK693;Prince Albert National Park
SK;SK916;Prince Albert National Park
SK;SK21;Progress
SK;SK31;Progress
SK;SK51;Progress
SK;SK675;Progress
SK;SK771;Progress
SK;SK8;Reciprocity
SK;SK318;Reciprocity
SK;SK361;Reciprocity
SK;SK601;Reciprocity
SK;SK40;Redberry
SK;SK340;Redberry
SK;SK685;Redberry
SK;SK781;Redberry
SK;SK39;Redburn
SK;SK339;Redburn
SK;SK623;Redburn
SK;SK641;Redburn
SK;SK714;Redburn
SK;SK715;Redburn
SK;SK716;Redburn
SK;SK14;Reford
SK;SK656;Reford
SK;SK657;Reford
SK;SK784;Reford
SK;SK13;Reno
SK;SK18;Reno
SK;SK21;Reno
SK;SK615;Reno
SK;SK32;Riverside
SK;SK37;Riverside
SK;SK332;Riverside
SK;SK632;Riverside
SK;SK728;Riverside
SK;SK738;Riverside
SK;SK8;Rocanville
SK;SK308;Rocanville
SK;SK601;Rocanville
SK;SK363;Rodgers
SK;SK627;Rodgers
SK;SK11;Rosedale
SK;SK15;Rosedale
SK;SK19;Rosedale
SK;SK764;Rosedale
SK;SK4;Rosemount
SK;SK14;Rosemount
SK;SK656;Rosemount
SK;SK11;Rosthern
SK;SK212;Rosthern
SK;SK312;Rosthern
SK;SK683;Rosthern
SK;SK785;Rosthern
SK;SK324;Round Hill
SK;SK378;Round Hill
SK;SK794;Round Hill
SK;SK14;Round Valley
SK;SK21;Round Valley
SK;SK675;Round Valley
SK;SK787;Round Valley
SK;SK15;Rudy
SK;SK219;Rudy
SK;SK764;Rudy
SK;TCHSK;Saltcoats
SK;SK15;Saltcoats
SK;SK16;Saltcoats
SK;SK637;Saltcoats
SK;SK725;Saltcoats
SK;SK2;Sarnia
SK;SK11;Sarnia
SK;SK354;Sarnia
SK;SK732;Sarnia
SK;SK733;Sarnia
SK;SK4;Saskatchewan Landing
SK;SK32;Saskatchewan Landing
SK;SK628;Saskatchewan Landing
SK;SK738;Saskatchewan Landing
